id,cuisine
11756,chinese
22586,greek
32800,cajun_creole
10408,moroccan
10572,cajun_creole
24046,vietnamese
30697,british
46439,chinese
38885,italian
20199,jamaican
45830,british
10050,moroccan
20936,mexican
32765,korean
28668,british
45215,filipino
6217,mexican
40777,mexican
46472,greek
2281,italian
38572,southern_us
6585,mexican
14684,mexican
9667,spanish
14907,cajun_creole
8693,italian
18101,british
21028,indian
18313,korean
9982,filipino
6976,british
40781,korean
46741,spanish
3444,french
45802,filipino
12432,chinese
6856,irish
23581,mexican
9211,russian
34069,filipino
22324,vietnamese
26983,irish
35515,greek
19409,southern_us
9731,moroccan
39758,moroccan
42449,vietnamese
22877,chinese
23264,spanish
26064,italian
9606,korean
7595,korean
10261,mexican
24981,chinese
47183,vietnamese
12375,italian
23489,british
3309,british
44269,irish
21212,korean
44846,italian
3875,greek
36756,moroccan
9086,moroccan
29308,mexican
19797,british
21599,greek
36287,british
27373,vietnamese
12132,cajun_creole
24708,korean
22669,british
46213,vietnamese
47599,moroccan
37858,indian
46458,british
34236,irish
7138,italian
4875,irish
24731,irish
11611,british
20894,british
12151,russian
49053,thai
43792,irish
6018,korean
42349,vietnamese
29888,vietnamese
30048,vietnamese
8955,vietnamese
5600,italian
31683,filipino
20995,british
24548,korean
10270,cajun_creole
28782,korean
13966,moroccan
44278,british
40731,indian
19851,indian
12641,korean
17720,korean
37801,korean
13693,italian
603,italian
8988,mexican
24909,indian
43047,vietnamese
11217,chinese
22969,italian
39295,british
44185,british
327,indian
12836,indian
11299,british
34168,russian
15066,vietnamese
13971,greek
20664,cajun_creole
49079,russian
6770,irish
37297,french
44681,spanish
25754,french
28550,british
29004,vietnamese
49518,french
46998,vietnamese
4823,cajun_creole
15740,british
49054,korean
19638,vietnamese
43786,mexican
10856,mexican
3192,mexican
1796,irish
236,vietnamese
37505,mexican
21677,korean
38126,filipino
20081,vietnamese
10068,british
27020,cajun_creole
40715,moroccan
4271,korean
17579,moroccan
27270,greek
28267,indian
27677,british
32604,irish
37138,cajun_creole
6294,british
32315,french
41792,mexican
16595,filipino
34078,chinese
13794,british
48213,vietnamese
31810,vietnamese
9232,italian
20850,mexican
16448,italian
17795,british
30674,japanese
29811,greek
33646,irish
10369,vietnamese
35048,italian
46730,filipino
11477,cajun_creole
5846,russian
24667,russian
22900,mexican
9423,vietnamese
42347,vietnamese
10922,irish
15777,thai
1195,moroccan
29279,indian
17614,indian
21031,russian
9019,mexican
8853,moroccan
27544,british
4608,jamaican
2769,british
10110,italian
31823,british
26227,mexican
24508,vietnamese
43947,thai
47277,vietnamese
22220,russian
33214,vietnamese
33312,italian
7928,cajun_creole
32869,irish
42076,russian
36891,moroccan
30152,vietnamese
313,italian
47091,jamaican
14514,russian
18235,irish
26042,british
35038,vietnamese
13978,british
47002,chinese
21094,indian
13017,indian
16372,vietnamese
31550,jamaican
370,vietnamese
23916,italian
16521,vietnamese
22802,russian
16357,greek
21960,irish
13401,italian
46443,british
28013,spanish
47479,british
28441,italian
48359,jamaican
4193,korean
10128,italian
31943,british
22214,korean
19154,moroccan
40075,greek
28502,spanish
26138,irish
43438,filipino
2242,russian
26504,russian
39388,korean
30011,mexican
21840,british
46986,italian
47365,filipino
16845,korean
14543,indian
26612,british
24167,russian
16540,vietnamese
11760,british
27205,vietnamese
27053,cajun_creole
11126,cajun_creole
4673,cajun_creole
6873,irish
6924,mexican
1156,jamaican
35065,vietnamese
25018,vietnamese
2013,british
41180,italian
133,korean
15558,korean
25721,mexican
36543,russian
4381,korean
12857,filipino
43016,japanese
44901,korean
47981,mexican
17942,mexican
10158,british
11575,mexican
2784,british
229,moroccan
3330,vietnamese
8096,indian
10475,moroccan
28164,british
40324,filipino
35644,french
12882,chinese
36403,mexican
31482,indian
19854,cajun_creole
34136,mexican
26289,italian
24955,british
3785,indian
42392,italian
40628,mexican
4253,russian
19562,french
1189,greek
27870,italian
339,moroccan
36589,greek
519,chinese
26577,vietnamese
9258,italian
18690,korean
41665,russian
4485,mexican
6221,korean
8131,italian
27672,cajun_creole
13033,korean
34580,chinese
30508,chinese
38865,mexican
47149,french
24924,greek
38795,thai
44825,moroccan
36855,vietnamese
48305,irish
19482,cajun_creole
8935,mexican
37946,russian
13755,indian
47007,spanish
34742,vietnamese
8527,korean
19206,italian
25799,korean
26985,french
49104,cajun_creole
47871,greek
45767,vietnamese
42406,irish
39016,mexican
32666,vietnamese
47848,southern_us
23698,greek
21671,korean
9897,thai
5454,indian
45957,spanish
41165,irish
4571,italian
29052,mexican
26740,korean
12496,british
28878,irish
45139,french
256,greek
5311,italian
32114,british
36869,british
39652,moroccan
25933,russian
38099,korean
38369,russian
22489,vietnamese
11365,indian
48544,irish
22670,korean
1218,chinese
39519,greek
8839,greek
36245,mexican
14797,mexican
5268,chinese
10358,greek
10036,japanese
37307,korean
40597,mexican
29688,mexican
19783,british
423,mexican
27353,chinese
19759,korean
10429,korean
45689,russian
1169,vietnamese
34243,british
32838,italian
48853,vietnamese
45757,vietnamese
27531,british
32236,korean
34638,chinese
47946,british
30598,cajun_creole
1749,chinese
21939,french
30875,russian
42792,british
12380,mexican
48403,vietnamese
34186,korean
15900,french
38907,spanish
35447,korean
31842,vietnamese
33953,vietnamese
20569,italian
29822,korean
584,cajun_creole
24004,mexican
43265,italian
29251,french
33798,british
21312,italian
3739,korean
24748,mexican
25311,british
43715,korean
21934,greek
20538,moroccan
48840,russian
6586,korean
37771,vietnamese
6112,irish
47944,italian
38275,british
28126,italian
22422,indian
5305,cajun_creole
35772,greek
5341,irish
49491,korean
743,korean
26558,korean
13925,filipino
41764,mexican
36120,korean
6952,russian
40620,british
17124,korean
23444,vietnamese
1977,russian
13417,mexican
42123,chinese
45457,mexican
1655,irish
33346,british
26981,vietnamese
3067,moroccan
25273,irish
16897,vietnamese
10284,mexican
45324,british
33733,korean
33326,southern_us
39337,korean
13674,spanish
3726,spanish
4501,irish
48437,vietnamese
22443,korean
38069,russian
37740,mexican
26973,british
33399,vietnamese
9358,korean
24784,irish
46043,british
21798,thai
13422,greek
33081,russian
48878,thai
11370,vietnamese
30817,french
28004,indian
18349,russian
9561,greek
36933,vietnamese
8157,vietnamese
22382,greek
25500,indian
39490,vietnamese
18710,british
35004,mexican
17719,moroccan
19256,cajun_creole
48264,irish
52,korean
43628,greek
41707,moroccan
29524,chinese
23716,greek
6355,british
16054,thai
39766,korean
44868,italian
46752,korean
8413,greek
49260,indian
45751,irish
34634,korean
2405,moroccan
48092,korean
9995,moroccan
3165,greek
19395,korean
9715,italian
41697,vietnamese
20053,southern_us
38879,korean
30008,mexican
12349,vietnamese
16217,vietnamese
36621,mexican
40661,korean
48599,greek
22501,indian
2192,mexican
35798,italian
46899,mexican
520,vietnamese
43283,vietnamese
20397,greek
10162,chinese
24135,british
17849,french
37654,irish
26158,chinese
5428,russian
18673,british
34525,cajun_creole
17364,moroccan
33684,moroccan
9802,italian
24240,british
11809,greek
41184,russian
23188,irish
31228,mexican
6443,indian
1231,indian
10733,korean
40737,korean
35499,vietnamese
8318,korean
47684,korean
15563,irish
7349,british
48592,irish
47078,mexican
18835,korean
6332,irish
16661,vietnamese
10943,irish
46362,mexican
38598,moroccan
42888,mexican
24256,vietnamese
44570,korean
29791,jamaican
24175,british
36713,mexican
40644,korean
28655,korean
2848,mexican
34162,indian
26633,vietnamese
43273,mexican
48550,british
37308,spanish
19005,british
1921,british
8472,vietnamese
44040,cajun_creole
12770,italian
11145,russian
6660,british
20760,british
42642,indian
4662,korean
26597,mexican
39988,irish
44052,korean
15811,british
46315,british
5398,korean
40009,mexican
15089,mexican
28628,korean
39013,vietnamese
1963,british
8842,italian
31195,southern_us
37598,indian
24539,italian
39305,mexican
23465,vietnamese
36550,french
33725,british
29517,french
11675,korean
23852,korean
42909,korean
37054,vietnamese
12000,indian
9166,korean
47048,cajun_creole
22116,vietnamese
45240,vietnamese
33943,british
15308,italian
38756,russian
32704,british
29469,korean
47877,russian
48756,jamaican
21975,russian
29429,korean
20881,mexican
47414,mexican
9345,mexican
47011,korean
27112,italian
20402,italian
45341,mexican
32670,vietnamese
41698,vietnamese
19857,mexican
42417,italian
32254,korean
2942,indian
46855,italian
20696,italian
48300,moroccan
192,thai
32018,british
36695,moroccan
48964,korean
12766,british
42491,russian
38537,vietnamese
22752,vietnamese
13104,indian
24203,cajun_creole
38935,italian
805,indian
3417,moroccan
10861,mexican
26640,russian
45720,korean
49419,cajun_creole
40352,russian
23447,cajun_creole
35394,british
10875,vietnamese
33773,british
1539,vietnamese
27817,irish
12418,korean
37243,cajun_creole
42127,irish
12905,vietnamese
43889,british
45671,french
9885,irish
16313,thai
29862,indian
11076,italian
14205,italian
160,spanish
25777,russian
11522,vietnamese
27860,vietnamese
15442,filipino
21682,british
47530,vietnamese
10462,cajun_creole
19447,italian
32509,thai
13777,indian
46566,italian
12818,cajun_creole
6901,korean
8420,irish
18262,greek
26488,vietnamese
40225,korean
24543,irish
38946,moroccan
48842,greek
2245,russian
28820,moroccan
26076,vietnamese
21408,thai
43137,british
16077,korean
6136,korean
26797,greek
22232,irish
32513,chinese
46573,mexican
23417,vietnamese
28077,moroccan
48348,vietnamese
14165,vietnamese
34531,mexican
48014,irish
45409,mexican
29847,korean
29100,indian
47637,vietnamese
25472,moroccan
34066,mexican
23038,italian
5813,jamaican
12715,british
37649,vietnamese
4643,british
31958,korean
48808,italian
14005,vietnamese
25496,vietnamese
37029,mexican
25821,mexican
43337,korean
38604,mexican
29603,filipino
21318,british
20175,filipino
49623,french
16352,british
48535,vietnamese
3761,italian
24743,british
2493,irish
29402,british
47827,korean
44726,indian
20472,italian
48253,irish
9810,british
24644,korean
9437,french
48306,irish
5288,russian
23638,british
8961,british
29190,southern_us
40440,british
1485,greek
3237,italian
49664,filipino
7013,french
31322,korean
9921,moroccan
43495,vietnamese
16404,korean
14207,indian
36283,vietnamese
45185,british
46086,thai
15950,moroccan
10852,korean
7872,british
23328,vietnamese
33971,british
43534,russian
31355,cajun_creole
41253,greek
41422,greek
48204,vietnamese
32057,mexican
43836,british
24107,moroccan
36496,indian
6061,moroccan
3404,british
13461,cajun_creole
42443,british
49612,british
48237,moroccan
25591,chinese
5051,greek
38735,korean
45315,indian
10499,chinese
37733,british
28537,korean
42701,chinese
2149,chinese
8204,vietnamese
48318,vietnamese
31976,korean
16798,british
3463,vietnamese
45378,vietnamese
5059,mexican
634,thai
31436,vietnamese
44424,vietnamese
27210,british
9367,irish
42447,korean
39473,cajun_creole
48459,british
26925,indian
27418,vietnamese
43549,irish
28330,italian
23540,italian
23046,cajun_creole
3010,russian
3764,mexican
8310,mexican
24067,chinese
33496,vietnamese
17217,southern_us
38134,mexican
48225,mexican
10819,korean
20270,russian
11362,thai
15251,indian
39093,indian
10567,mexican
45243,greek
5649,chinese
40569,italian
1045,british
10509,russian
14626,indian
18812,italian
4233,moroccan
13695,moroccan
40308,spanish
46604,french
22035,greek
39290,greek
46065,vietnamese
41748,mexican
26524,vietnamese
32543,italian
4398,british
27069,moroccan
33375,indian
4039,spanish
8010,moroccan
45016,mexican
49669,british
43785,chinese
4641,irish
20897,british
27149,korean
48400,russian
47164,mexican
43054,italian
44898,russian
43722,korean
6650,korean
23376,korean
24251,cajun_creole
41325,vietnamese
19133,british
15843,indian
34532,french
21679,italian
35411,british
9765,greek
16906,indian
37624,korean
19551,moroccan
42361,korean
16853,mexican
36743,korean
30296,indian
40826,korean
25987,indian
37150,british
42940,spanish
8704,mexican
27779,mexican
27962,italian
42110,vietnamese
43848,thai
2334,korean
18882,british
32970,british
44755,british
34346,italian
5155,filipino
36723,moroccan
41932,italian
14939,korean
36282,mexican
8585,vietnamese
40931,irish
47156,korean
7015,british
9084,moroccan
44893,italian
43738,korean
11072,filipino
37376,irish
25937,vietnamese
37277,italian
22283,mexican
3742,british
34508,irish
19929,filipino
7,indian
46340,korean
3755,british
19864,cajun_creole
41988,vietnamese
35558,filipino
19853,mexican
17597,vietnamese
45852,mexican
22994,french
5226,mexican
770,korean
19583,indian
8878,french
37395,italian
17516,greek
14983,mexican
33265,italian
32004,indian
29173,british
9512,mexican
28947,british
19787,cajun_creole
39736,filipino
30802,russian
23130,vietnamese
3222,italian
46823,korean
27115,mexican
31230,southern_us
12128,irish
30321,mexican
5252,italian
17584,korean
8978,indian
14020,british
34404,indian
20503,korean
13911,irish
23318,italian
34663,british
31032,mexican
30561,vietnamese
17515,greek
21828,cajun_creole
38861,indian
45901,thai
35750,thai
30109,vietnamese
4834,greek
42267,korean
13611,greek
38270,russian
29008,british
43002,greek
21180,korean
35667,moroccan
2567,korean
24573,irish
47258,moroccan
2185,filipino
26974,mexican
37824,korean
23441,italian
22642,vietnamese
39849,moroccan
49051,mexican
22925,cajun_creole
36912,mexican
240,moroccan
19385,british
14144,mexican
11335,mexican
48223,british
18788,greek
25267,vietnamese
25407,filipino
15707,italian
35675,vietnamese
9799,moroccan
33106,mexican
20615,cajun_creole
8702,indian
22866,indian
49019,cajun_creole
18556,korean
16141,mexican
48322,korean
37350,mexican
1027,vietnamese
37668,moroccan
42765,cajun_creole
4797,thai
17424,korean
42608,french
21519,korean
46087,russian
37806,british
35900,italian
32620,russian
31940,spanish
1505,cajun_creole
36398,vietnamese
13061,italian
4675,korean
49036,italian
40404,cajun_creole
22999,thai
15127,vietnamese
20104,korean
48058,mexican
41589,mexican
11834,mexican
4206,vietnamese
42435,vietnamese
25186,british
37071,korean
3137,indian
741,italian
15780,russian
4316,cajun_creole
9340,british
46997,chinese
15261,vietnamese
14689,indian
883,indian
40034,spanish
564,mexican
15336,cajun_creole
24025,irish
21582,jamaican
18527,italian
20904,british
8738,cajun_creole
8676,jamaican
30185,mexican
41562,russian
35307,indian
28143,british
47656,italian
29347,cajun_creole
40348,mexican
2254,vietnamese
38895,french
27678,british
7841,vietnamese
20334,moroccan
40242,italian
21339,italian
35281,vietnamese
35105,vietnamese
32338,russian
41230,greek
35787,french
30724,french
32342,irish
6387,russian
49285,moroccan
48681,vietnamese
11476,british
27821,irish
10071,british
31396,jamaican
37046,moroccan
18989,japanese
23456,british
12371,korean
19605,vietnamese
48908,italian
36415,indian
27641,italian
34351,italian
48259,cajun_creole
33139,moroccan
29250,british
32743,korean
47317,italian
46124,moroccan
33783,british
29366,korean
20984,korean
6499,vietnamese
38253,vietnamese
30846,british
38089,irish
41767,vietnamese
40076,korean
14869,indian
27388,greek
13289,italian
33625,russian
33722,korean
35156,russian
9267,mexican
37124,mexican
7622,irish
46842,spanish
3105,vietnamese
32728,korean
24933,mexican
33258,irish
34757,vietnamese
42060,moroccan
29607,moroccan
41168,irish
39710,spanish
24428,cajun_creole
35391,italian
14283,irish
47132,italian
47127,mexican
26861,russian
40946,cajun_creole
30267,irish
3249,vietnamese
31629,vietnamese
48102,indian
33922,vietnamese
33084,russian
1257,italian
32175,indian
33580,french
36307,jamaican
24430,vietnamese
25946,cajun_creole
38234,british
9831,vietnamese
21341,mexican
18746,cajun_creole
21259,russian
36407,italian
45971,british
47568,thai
9169,korean
15917,irish
19884,vietnamese
34196,russian
42336,mexican
42846,indian
27223,italian
12495,russian
16957,mexican
14705,indian
49694,british
26122,british
20002,french
36036,british
22803,vietnamese
23804,moroccan
14129,southern_us
28263,korean
3995,moroccan
42930,vietnamese
15527,mexican
3274,greek
49387,vietnamese
33406,jamaican
32008,russian
30325,spanish
28018,vietnamese
466,british
11201,mexican
39689,korean
35109,korean
39297,russian
39694,korean
35954,british
795,irish
13013,mexican
22344,moroccan
7505,french
41009,indian
18178,irish
24795,greek
28486,korean
14189,russian
34459,greek
11618,mexican
25699,greek
5908,korean
16396,korean
40936,korean
12568,indian
4386,british
34355,russian
868,irish
45186,russian
19291,indian
38548,greek
1848,cajun_creole
2144,mexican
13629,korean
6588,greek
25411,italian
49162,moroccan
4353,thai
13310,italian
3313,cajun_creole
46725,vietnamese
39197,indian
49483,mexican
7108,cajun_creole
45368,irish
22628,vietnamese
40786,mexican
29697,mexican
4103,irish
15011,french
43213,mexican
17369,french
1560,italian
36704,mexican
40432,indian
28394,italian
31410,greek
19276,mexican
3024,british
4582,indian
21732,mexican
210,irish
622,cajun_creole
10935,cajun_creole
19607,russian
47407,italian
29722,indian
21665,moroccan
16330,moroccan
10647,thai
33369,korean
35933,british
44010,korean
13599,vietnamese
40689,greek
33887,mexican
30306,cajun_creole
43031,vietnamese
32346,chinese
2940,irish
6785,russian
2786,moroccan
11481,indian
39121,british
10954,korean
33155,moroccan
5345,spanish
40164,vietnamese
48554,mexican
9698,british
23106,mexican
43093,moroccan
24672,korean
5891,italian
47093,british
15009,irish
28060,irish
33523,vietnamese
2379,vietnamese
14775,british
15220,brazilian
36851,mexican
39829,southern_us
22383,british
3205,italian
8408,filipino
20126,italian
19470,vietnamese
12053,russian
14516,british
14748,greek
44791,british
1532,cajun_creole
30793,mexican
31881,vietnamese
5160,greek
5057,korean
34194,russian
41705,italian
19905,korean
35629,british
42103,moroccan
45941,korean
9110,indian
42172,indian
41939,moroccan
45250,french
28289,korean
18355,irish
14703,greek
3461,russian
45098,cajun_creole
11405,russian
46844,vietnamese
26361,korean
6523,spanish
24156,irish
29448,british
1001,indian
17391,moroccan
12403,british
25749,irish
21618,mexican
20383,korean
12910,russian
44894,greek
24454,greek
5825,irish
11,vietnamese
23267,irish
49099,italian
42191,vietnamese
10319,greek
11648,greek
4412,korean
44603,vietnamese
12311,british
9352,vietnamese
47952,italian
49425,greek
43678,cajun_creole
10148,italian
16081,vietnamese
49688,italian
32985,spanish
11136,mexican
41207,british
46821,moroccan
15891,cajun_creole
40458,korean
11581,vietnamese
45144,british
47545,irish
21086,british
35770,spanish
35552,thai
21580,british
191,indian
11292,russian
5941,vietnamese
25711,mexican
43796,indian
29280,thai
9015,indian
28401,cajun_creole
5686,british
4547,spanish
35474,moroccan
48123,mexican
43267,greek
1135,southern_us
37990,cajun_creole
9701,british
47511,irish
19287,vietnamese
39299,vietnamese
24289,french
29505,italian
40518,british
9584,korean
16133,filipino
4701,irish
39859,cajun_creole
29087,indian
9937,indian
4356,british
39846,irish
2086,vietnamese
48530,italian
45933,irish
27744,greek
5434,british
19893,italian
18827,mexican
4968,indian
30024,spanish
2117,moroccan
47237,mexican
20171,indian
13702,british
3935,irish
33714,italian
45210,vietnamese
22498,korean
13586,korean
17791,british
12148,korean
14958,british
37356,italian
7936,italian
46242,japanese
30049,mexican
25722,russian
26562,spanish
34145,korean
15874,greek
14347,italian
42311,mexican
41735,indian
4188,british
47079,vietnamese
24816,russian
10631,indian
28766,moroccan
8876,mexican
49258,vietnamese
14429,cajun_creole
49598,moroccan
29394,british
25872,korean
22278,korean
26095,vietnamese
11504,irish
12930,jamaican
19846,greek
7989,greek
10964,thai
35529,british
4032,vietnamese
13301,irish
4658,british
15844,vietnamese
1520,british
40467,british
1920,korean
44382,french
29341,irish
18516,moroccan
482,indian
7100,italian
22396,indian
19439,thai
24306,korean
37618,thai
5751,british
16615,british
12969,british
35806,mexican
33677,mexican
45656,moroccan
10030,vietnamese
3424,indian
22774,british
49429,indian
32014,korean
5238,spanish
11811,russian
44987,korean
15113,indian
48635,greek
29659,british
14245,korean
31750,mexican
30367,moroccan
9257,mexican
19427,vietnamese
28431,british
7503,mexican
44760,mexican
21161,mexican
29057,mexican
18401,japanese
28793,vietnamese
47306,italian
24211,italian
23532,greek
49332,thai
35851,moroccan
7252,korean
17755,filipino
36187,greek
9847,irish
9136,british
32182,korean
40130,vietnamese
30456,greek
1221,indian
16726,mexican
15525,mexican
17007,british
20960,chinese
8986,cajun_creole
5184,british
40640,vietnamese
24425,vietnamese
1754,greek
10093,russian
23021,thai
4222,mexican
48476,korean
44301,irish
13850,korean
28575,jamaican
20138,french
23020,mexican
44250,indian
20038,mexican
38621,filipino
18689,moroccan
10545,korean
18473,vietnamese
36411,cajun_creole
3190,italian
46615,korean
6042,italian
33483,british
846,korean
34900,french
12632,british
45948,italian
49275,thai
36830,italian
28630,cajun_creole
47422,vietnamese
38625,british
15296,korean
22919,korean
19145,british
23315,vietnamese
49413,mexican
46370,italian
41564,spanish
41226,french
20817,mexican
41661,korean
8599,irish
6386,vietnamese
16523,mexican
13154,vietnamese
6583,british
38523,cajun_creole
19909,russian
32321,british
43106,russian
38704,greek
35681,indian
15028,italian
36820,moroccan
9598,british
28818,british
20418,irish
4511,british
391,italian
21507,mexican
31714,indian
15215,french
24333,british
11728,mexican
20010,moroccan
4450,chinese
8003,moroccan
3358,mexican
27326,russian
32894,mexican
416,british
11244,british
46556,vietnamese
47810,indian
32819,greek
33992,british
35820,irish
10562,british
32036,british
29932,korean
36568,italian
9280,greek
22836,thai
42268,irish
48580,korean
12219,greek
38662,korean
41593,cajun_creole
22886,cajun_creole
12617,korean
3402,french
21195,moroccan
24569,mexican
31035,vietnamese
20229,vietnamese
2263,vietnamese
10826,korean
14394,british
34210,greek
3429,thai
49157,vietnamese
40847,greek
14084,cajun_creole
6802,italian
22381,british
21016,vietnamese
29024,italian
4478,vietnamese
36711,indian
8300,italian
47035,cajun_creole
15596,british
19902,irish
31242,southern_us
21117,indian
15234,cajun_creole
24993,jamaican
31007,moroccan
31687,mexican
13657,vietnamese
36612,irish
14008,korean
32124,british
43570,vietnamese
14059,indian
30246,british
36028,korean
22339,russian
42525,mexican
1443,mexican
